year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85
2012,,10.801233545061216,16.62421062321642,16.947325784774,-0.9184571481174686,8.36295682592285,-0.9377888244499744,1.6507226364724232,-1.2622848200313044,0.0967320261437905,25.70485133020344,21.741581515235197,0.7360581791401941,17.250280769584826,7.573948264751905,21.802890545889717,25.1525177207033,1.0925895240725367,9.98267513578201,15.311037466629841,4.463757709656626,2.9235754395654965,-6.783135413789932,15.947601951578747,16.73964834760195,1.0920371904630386,21.02879499217527,0.283420786154835,9.556273589247901,11.702089662155942,-0.2622848200313044,6.060001841112026,0.6764061493141824,10.309104298996587,3.640228297891923,12.976875632882255,21.557930590076403,12.032661327441772,19.237300929761574,22.19918991070606,8.52368590628739,14.167154561355055,19.14947988585105,4.585547270551409
2013,,-2.6754303599374047,9.736334345944947,11.725011506950196,16.927717941636743,14.580852434870657,-4.114535579490017,-3.0228482003129926,14.126834207861542,6.75842769032495,10.340587314738102,20.364061493141854,-4.872061124919455,20.18703857129706,5.724459173340691,17.23757709656632,24.783835036361957,20.020233821228018,6.564834760195154,28.38698333793611,16.816975052931966,7.672539814047681,5.1793059007640565,7.022995489275516,9.51540090214489,2.2607751081653262,12.27541194881708,8.11385436803829,3.3756604989413574,9.760084691153452,-0.6431188437816502,2.3662708275798536,2.389745005983613,17.002835312528767,4.98267513578201,17.473699714627628,7.742133848844695,13.924127773174995,9.879388750805482,14.991236306729263,7.494136058179137,7.999245144067011,25.63691429623492,4.210236582896066
2014,,11.783835036361957,12.1547270551413,6.355224155389848,13.946221117554998,1.0947988585105364,10.753456687839453,9.39388750805486,15.11247353401454,20.627524624873416,5.801509711865961,6.021614655251767,18.687452821504188,19.65955997422443,-5.2813403295590575,-0.9540826659302226,20.46348154285188,12.772788364171959,28.36074749148485,29.322636472429345,16.26850777869833,16.019957654423266,3.3372733130810985,34.071048513302024,21.824431556660222,3.6109546165884154,6.957820123354502,-6.869299456871953,12.71921200405044,25.18924790573506,7.890987756604986,9.643818466353672,1.6612169750529304,21.223216422719318,-1.0167725306084918,17.082371352296782,13.268507778698329,41.88049341802448,23.370137162846355,36.707612998250944,25.072153180521028,9.903139096013987,0.42951302586762097,0.46265304243762984
2015,,12.938488447021996,3.47839455030838,14.621725121973668,5.713964834760191,10.006149314185762,7.607640614931412,7.84293473257847,6.025480990518268,29.472042713799134,-1.3172420141765642,-0.3175181809813168,-2.560268802356628,-0.7469575623676761,23.892368590628735,19.208579582067564,-0.790591917518185,16.51540090214489,10.841830065359474,19.341415815152345,14.02271932247077,22.335616312252597,22.072153180521028,7.702365828960687,17.38946883917886,-7.322213016662069,5.547436251495903,-1.2954248366013132,33.57947160084691,15.955058455307004,16.734677345116445,31.256908772898832,5.047022001288774,19.621725121973668,8.635257295406419,13.786872871214207,36.29943846083034,15.747657184939698,23.470385712970632,8.852324403939974,17.42481819018687,26.621448955168916,3.7517996870109513,9.001178311700265
2016,,15.652655804105677,1.9122526005707385,26.37427966491761,8.692699990794438,27.00145447850501,19.065249010402276,4.9757709656632585,13.459891374390125,32.238129430175825,3.789634539261712,16.491098223326887,-1.69282886863666,3.9293749424652447,0.6764061493141824,29.460167541194878,5.143680382951295,17.246138267513572,1.6253152904354167,19.597422443155665,19.32374113964834,8.331749976986096,-3.4785234281506057,-8.49316026880236,31.417085519653874,22.5485409187149,5.474528215041879,14.333959311424096,10.7509711865967,32.195599742244305,-4.175016109730279,8.51319156770689,-1.8044002577556881,16.5568259228574,10.221007088281318,12.343901316395097,10.342244315566596,9.809794716008469,31.660388474638673,-0.9615391696584794,-4.475485593298355,2.3853263371076068,12.066629844426032,3.807585381570462
2017,,6.809794716008469,-1.0029641903709887,10.25442327165608,17.03100432661327,-0.6417380097578942,7.139537880880049,6.9843321366105116,15.967209794716005,17.7305348430452,5.829126392340967,6.372622664089107,13.892644757433487,22.42702752462487,10.960857958206752,4.946497284359751,12.07546718217803,23.51843873699714,16.407419681487617,12.853705237963723,20.5374942465249,16.95699162294025,9.423161189358368,3.457129706342627,15.712307833931689,7.477013716284631,11.834097394826472,9.400515511368866,10.410457516339868,19.559035257295406,9.3328546442051,20.242548099051824,8.412666850777867,23.26408910982233,13.330921476571845,10.918052103470494,14.781349535119212,45.05033600294578,17.55599742244315,0.39554450888336135,14.439455030838623,14.842658565773725,15.495240725398133,1.5866519377704122
2018,,10.995102641995764,9.274031114793331,3.1119212004050425,27.57974776765166,4.996759642824259,11.632219460554168,8.759256190739201,14.895682592285738,6.229292092423819,7.475080548651384,9.3389303139096,8.377869833379357,5.029071158980017,3.7841112031667095,2.9771517996870074,12.172677897450058,15.392230507226358,11.915842769032494,12.074362514959034,15.495240725398133,18.60377427966491,22.374831998527107,19.38725950474086,8.744067016477949,2.596041609131909,5.125729540642546,18.700984994936938,17.20305624597256,20.30717113136334,8.266298444260329,25.98101813495351,4.288115621835587,17.604602780079162,12.805928380741967,19.7493141857682,27.682481819018683,24.05365000460278,15.172954064254803,18.77886403387646,15.684691153456683,20.67033047960968,22.45823437356163,18.566491761023656
2019,,0.43089385989136986,12.25746110650833,4.275135782012335,8.71921200405044,5.0094633158427655,7.036251495903521,-1.0518457148117477,9.469557212556381,3.0241001564945194,4.490269722912636,8.443597532909877,14.335616312252597,4.246966767927823,24.19918991070606,0.5659394274141576,9.583614102918162,9.954506121697499,10.611783117002666,6.35688115621835,9.732744177483198,6.973285464420506,4.910043266132739,14.127938875080545,-5.820970266040693,13.966657461106507,14.555168922028905,21.653208137715175,13.574776765166156,2.958924790573505,4.487231888060386,20.085961520758538,-1.5508791309951242,19.7388198471877,9.155003221946053,22.768369695295952,25.86558041056798,25.287010954616584,4.956439289330753,20.9456687839455,10.143680382951295,20.85950474086348,25.558206756881155,22.841001564945223
2020,,7.396373009297612,17.336997146276346,13.482537052379634,9.783558869557211,19.70264199576544,8.359642824265855,10.324845806867344,11.810899383227465,11.778035533462209,11.92523244039399,24.248347601951572,15.671435146828678,15.10722636472429,11.399687010954615,21.217140753014817,15.572015097118658,5.785492037190458,11.264365276627082,21.155831722360304,9.693804658013434,16.485574887231884,18.26049894136058,20.853429071158978,8.792672374113963,2.0365276627082736,5.677234649728433,3.1950474086348137,5.453539537880879,11.529485409187146,9.296400625978087,13.524514406701641,15.519819571020896,19.562073092147656,7.85591457240173,15.897615759918985,10.280382951302585,29.63028629292092,13.749314185768199,16.359366657461102,7.516505569363893,10.98571297063426,11.473423547822883,9.372898830893853
2021,,27.375384332136605,18.600184111203163,13.174334898278559,10.01360581791402,14.356052655804099,9.028518825370519,21.08071435146828,20.845144067016477,42.83879223050722,8.764227193224706,15.234539261714069,6.0649728435975305,12.63470496179692,8.620068121145167,10.970799963177754,16.133738377980293,25.82636472429347,1.6824818190186832,19.200294577925064,22.163564392893306,16.380079167817357,17.9644481266685,3.5612445917334057,10.485851054036637,7.6228297891926715,12.458510540366376,4.20139924514406,19.081819018687284,16.997311976433764,6.419294854091866,34.48474638681764,2.7015373285464364,17.205817914020066,5.166602227745557,12.062487342354778,31.399963177759368,12.081266685077786,23.872760747491483,10.892368590628735,21.61951578753567,27.970247629568256,13.462929209242375,18.681929485409185
2022,,18.3328546442051,8.481708551965383,11.885740587314736,24.83630672926447,15.766160360857953,-2.419699898738841,17.39775384332136,13.644094633158424,-1.036380373745743,15.376488999355608,10.966657461106507,17.528933075577648,18.612611617416917,9.952849120869004,9.676682316118935,23.030451993003773,16.518714903801893,8.657902973395927,8.435588695572122,14.792120040504464,28.290048789468834,22.89209242382399,19.25580410567983,26.71175550032219,23.742410015649448,5.878007916781733,12.338377980300095,21.651551136886674,26.47314738101813,26.219073920648064,25.85950474086348,2.538598913743897,19.637466629844425,5.277068949645582,11.52064807143514,30.7443431832827,22.98433213661051,26.586928104575158,21.525619073920645,29.30938046580134,27.169640062597807,5.3775936665746045,21.409629015925617
2023,,5.675301482095179,21.06773451164503,12.732744177483198,8.91998527110374,9.138433213661045,9.326778974500591,5.853152904354225,18.164669060112303,-5.122544416827768,34.71700266961245,10.483365552793884,2.110816533186039,32.108054865138534,3.4491208690048722,10.650722636472423,38.3742796649176,18.539979747767646,5.029623492589522,20.411009849949366,16.778311700266954,4.815870385712969,5.69822332688944,29.745447850501698,12.157764889993551,18.47093804658013,14.987369971462762,14.445254533738371,26.32981680935285,21.04453650004602,9.102531529043539,28.164669060112303,10.718659670440942,22.86337107612998,8.729430175826195,32.63746662984442,28.471214213384883,17.960581791402007,11.392506674031111,23.59466077510816,13.074362514959034,19.595213108717658,14.48060388474638,18.740200681211448
2024,,6.734125011506947,16.653484304519928,6.654036638129426,12.999797477676516,0.10363619626254206,4.193390407806312,4.4364171959863725,23.23840559698057,-1.5089017766731132,20.279002117278836,5.616754119488164,2.8271932247077203,24.168535395378804,24.7614655251772,10.457958206756878,35.315179968701095,19.847077234649724,8.314351468286844,6.058068673478779,25.63829513025867,17.860885574887227,10.736058179140194,19.810070882813214,14.121034704961794,17.948430451992998,13.212998250943564,17.9478781183835,21.929927276074743,12.475080548651384,6.26795544508883,30.65376047132468,0.9252324403939909,13.700984994936938,19.774445365000453,15.250556936389579,25.82719322470772,34.044260333241276,12.756770689496449,17.337549479885844,10.19173340697781,26.539151247353395,5.465967044094633,30.80813771517996
2025,,13.068286845254526,11.926060940808242,23.63083862653042,21.182343735616307,13.275135782012335,16.978532633710756,18.219073920648064,15.206646414434317,13.566767927828401,22.403277179416364,21.61288778422167,11.545226917057896,21.452434870661875,17.801785878670714,17.546607751081652,25.43614102918162,15.02713799134677,17.517334069778144,22.061658841940528,18.207474914848568,26.9434594495075,7.959477124183003,22.794329374942464,8.721145171683695,13.632771794163673,28.648237135229678,13.799024210623216,21.530313909601396,14.722526005707444,3.2825922857405843,17.06856301205928,16.958372456964,41.64050446469667,10.5397035809629,18.439731197643376,11.848734235478226,22.494964558593388,19.844591733406972,19.475909049065635,20.14727055141305,15.410733683144613,23.689385989137435,25.79322470772346
2026,,16.768922028905457,23.352186320537598,15.266022277455576,29.180134401178307,15.704298996593941,14.928822608855747,16.661493141857676,14.931860443707997,28.770026696124454,21.35853815704685,15.53887508054865,10.195599742244312,13.651551136886674,28.96306729264475,19.259118107336825,16.94649728435975,15.687452821504188,12.91390960139924,30.07933351744453,19.42730369142962,20.347491484856853,15.29750529319709,15.30496179692534,24.67612998250943,23.332578477400347,15.524238239896896,15.878284083586479,26.328712142133845,15.22349258952407,23.424542023382116,25.733020344287944,16.937383779803,31.940697781459995,13.484746386817633,25.093418024486787,31.47314738101813,25.451882537052377,27.629733959311423,17.634428794992175,28.22100708828132,34.39996317775937,21.03155666022277,10.934622111755495
2027,,26.129319709104294,7.1773727331308095,14.688281321918438,-4.128896253337018,17.135395378808795,12.885740587314736,19.411562183558864,7.66342630949093,43.01691981957102,10.983779803001006,17.505458897173888,14.543569916229401,3.400515511368866,5.962791125840006,8.404381846635367,6.186486237687561,1.1903525729540618,21.003663812943017,17.977151799687007,10.391954340421613,11.66867347878118,16.101426861824535,24.832716560802723,12.658731473810178,28.200570744729816,24.229015925619073,15.466519377704131,30.095627358924787,12.98488447022001,20.45823437356163,34.607088281321914,19.64298996593942,24.463757709656626,35.17847740034981,28.01277731749977,27.153346221117552,27.5546165884194,18.27458344840283,31.28618245420234,22.5629015925619,28.28231611893583,10.387259504740861,30.195047408634814
2028,,19.04232716560802,16.53500874528215,16.266022277455576,13.126834207861542,3.5347325784773957,7.517334069778144,17.048126668507777,22.10336002945779,20.127938875080545,13.634152628187422,14.519267237411391,6.722802172512196,22.01968148761852,9.07463868176378,13.058344840283524,15.579195434042155,17.380079167817357,3.237300929761574,4.78493970358096,25.492202890545883,15.49662155942189,14.095075025315289,39.1519653870938,3.412943017582613,14.242824265856576,16.100598361410285,8.425094356991622,30.039013163951026,2.4041056798306144,10.79322470772346,22.39167817361686,-1.8507962809536984,22.485574887231884,18.752904354229948,14.023823989689767,13.422885022553622,20.18427690324956,10.19615207585381,30.72804934180244,15.64216146552517,21.498554727055136,24.25359477124183,23.545226917057896
2029,,13.444702200128873,24.368480162017853,28.047298168093526,1.3002669612445885,27.485574887231884,18.752904354229948,13.518714903801893,14.177096566326057,4.627800791678169,25.960857958206752,25.18041056798306,11.54274141581515,33.25000460278007,0.8271932247077203,25.59327994108441,26.837963730092973,19.760360857958204,24.86723741139648,17.133186044370795,17.143956549756048,16.232053760471324,17.515124735340144,50.478118383503634,22.654036638129426,8.842382398968972,18.681653318604432,22.743790849673196,6.969971462763503,22.195599742244312,10.222111755500322,8.84293473257847,24.946773451164496,28.23674859615207,6.62338212280217,24.293086624321084,19.535284912086894,9.134843045199297,20.741581515235197,44.96472429347326,17.446635367762127,14.579195434042155,35.43614102918162,15.289772622664088
2030,,27.985160637024762,22.925784774003496,6.689385989137435,24.333130811009845,4.551854920371902,18.197256743072813,24.3427966491761,5.2969529595875855,19.697947160084688,16.370413329651107,2.8970634263094865,0.9246801067844928,14.510706066464138,11.670330479609682,10.831888060388472,23.251937770413328,13.05889717389303,5.253870938046575,12.83989689772622,7.964724293473253,21.87303691429623,-2.4473165792138474,14.550750253152898,18.028242658565773,18.98571297063426,13.372070330479609,19.676682316118935,19.038184663536775,13.102531529043539,19.850391236306727,20.66176930866243,8.964724293473253,15.376765166160354,18.38118383503636,17.626143790849667,18.371517996870104,35.21962625425757,11.027690324956268,32.27430728159808,26.78852987204271,18.784663536776208,34.256080272484574,19.154450888336548
2031,,16.217969253429068,16.692976157599183,15.634152628187422,24.457958206756878,20.48143238516063,28.905900764061492,16.807033047960964,24.88076958482923,7.29363895793059,12.952572954064252,16.568701095461655,22.70650833103194,13.903691429623485,9.360195157875353,27.605431280493413,16.99675964282426,35.888778422166986,23.15610788916505,10.561796925342904,28.47701371628463,33.319598637577094,12.795157875356715,6.19394274141581,-1.1305532541655197,12.627800791678169,17.973837798030004,15.82498389026972,30.38643100432661,9.764503360029451,8.186210070882808,23.71700266961244,21.573395931142407,21.969971462763503,23.774445365000453,16.305237963730086,29.006977814600013,35.00393997974776,9.218521587038566,6.978256466906011,19.138709380465798,20.62282978919267,22.363232992727603,9.345558317223599
2032,,7.801233545061216,9.67833931694743,18.25967044094633,11.654312804934179,17.388364171959857,21.692423823989685,10.584718770137158,23.07298168093528,13.325121973672097,3.34417748319985,28.092313357267784,20.849838902697222,9.670054312804929,24.168811562183556,26.584718770137158,7.473975881432381,19.78576820399521,24.085685353953785,25.539151247353395,21.244205099880325,9.394163674859612,27.444702200128873,19.1442327165608,6.871103746662982,11.238957930590075,22.614544785050164,25.518991070606646,24.84155389855472,11.544398416643652,35.26105127497008,21.27762128325508,14.479775384332136,25.876627082757985,37.32595047408635,23.829126392340967,30.290601123078332,43.665083310319424,11.432827027524624,26.286182454202333,39.921089938322744,23.735229678725943,22.502973395931136,33.53418024486789
2033,,28.856466906011228,21.400239344564113,49.973285464420506,16.037908496732022,55.99786431004326,21.073534014544784,19.712031667126944,27.400515511368866,21.636361962625422,12.060830341526277,42.448568535395374,23.77886403387646,12.106674031114792,18.156384055969802,45.355776488999346,15.496069225812384,33.87303691429623,20.41211451716837,33.76671269446745,36.725563840559694,33.438074196814874,-7.421080732762594,18.03017582619902,27.000349811286014,26.443873699714622,16.740200681211448,22.417637853263365,27.857571573230224,26.811727883641716,19.999797477676516,35.89568259228573,7.9478781183835,23.50490656356439,27.08375218632053,23.626696124459173,37.1293197091043,47.439731197643376,23.98488447022001,35.04536500046027,23.967209794716005,39.29722912639233,18.50573506397864,14.369860996041602
2034,,18.960581791402007,26.43752186320537,33.73578201233544,18.50849673202614,27.9390407806315,36.70347049617968,20.994274141581514,20.061658841940528,6.462100708828132,22.37814600018411,27.042050998803276,6.8045475467182115,15.30109546165884,16.335616312252597,29.864475743348976,19.983779803001006,24.309104298996587,11.568977262266408,14.137052379637296,21.95257295406425,11.420951854920368,23.239510264199573,31.350529319709104,24.672815980852434,22.67309214765718,25.77499769860996,34.59907944398416,26.984608303415257,34.77886403387645,11.642989965939421,31.995378808800517,10.12213937218079,21.32981680935285,11.488888888888887,23.710374666298442,27.5397035809629,21.401620178587862,32.69849949369419,38.35025315290435,12.34859615207585,26.898720427137988,35.17516339869281,32.497726226640886
2035,,10.82332688944122,10.194771241830061,10.45961520758538,11.423713522967866,16.680272484580684,23.876627082757985,7.6162017858786655,30.958096290159254,9.903967596428238,21.299990794439836,14.973009297615754,24.575329098775654,21.769474362514956,7.27016477952683,13.490269722912636,26.31020896621559,33.84762956825923,26.093141857682035,24.309932799410838,32.11164503360029,21.164669060112303,11.963895793059002,30.409629015925617,29.813937218079715,25.739372180797197,18.02851882537052,25.02934732578477,21.20305624597256,27.36074749148485,21.63857129706342,27.7432385160637,21.26187977538433,12.307447298168093,24.02050998803277,12.969419129154005,25.689938322746933,22.71009849949369,25.45353953788088,35.398030010126114,25.700156494522687,34.3516339869281,19.854533738377974,9.505458897173888
2036,,22.93434594495075,14.930203442879495,17.89651109269999,-0.39981588879683727,14.595213108717658,34.547988585105394,22.768093528491207,27.07629568259228,14.749038018963454,16.33975881432385,25.16218355886955,7.2348154285188215,23.088170855196537,19.215207585381563,26.30938046580134,30.787977538433204,23.764779526834204,11.948430451992998,19.87469391512473,17.370413329651107,28.682481819018683,38.900101261161744,17.397201509711863,10.83989689772622,16.30717113136334,21.724735340145443,22.678615483752182,29.154174721531803,20.208027248458066,32.977704133296506,34.91888060388474,17.090932523244035,31.777759366657456,29.122415538985543,30.47231888060388,21.960581791402007,50.60598361410292,11.364613826751352,16.48529872042713,29.761741691981953,37.79322470772346,26.115787535671544,22.39029733959311
2037,,24.362128325508607,18.26270827579858,30.31324680106784,27.727773174997694,34.63304796096842,37.272097947160084,20.15555555555555,46.793777041332966,31.898996593942734,21.619239620730916,34.47728988308938,16.253318604437077,20.70043266132744,21.346110650833097,41.057792506674026,23.06276350915953,47.985160637024755,22.51678173616864,24.171573230231054,37.14837521863205,26.288391788640332,14.007253981404766,18.32677897450059,24.265193777041333,33.950639786431005,32.03238516063703,29.479499217527383,29.888226088557488,25.66867347878118,12.367651661603603,25.956439289330753,17.202503912363063,35.20609408082482,20.959477124183003,46.195599742244305,33.40051551136886,31.298609960416094,24.97880880051551,21.59024210623216,22.18565773727331,29.407143514682865,19.856466906011228,46.48612722084139
2038,,29.22708275798582,32.5640062597809,25.04232716560802,29.23453926171407,28.128215041885298,33.756770689496456,37.12517720703304,31.869446745834473,50.391125840007355,33.3411396483476,26.42260885574887,3.987369971462762,29.766436527662705,12.168811562183556,23.013881984718765,36.39084967320262,31.517334069778137,15.99620730921476,13.717831170026692,24.7614655251772,38.3367209794716,21.512915400902138,28.94428794992175,39.81504188529872,17.9313081100985,23.206922581239063,30.76781736168646,42.54550308386265,37.270993279941074,15.660112307833927,47.324017306453094,22.428408358648618,28.945392617140747,30.613440117831168,33.01222498389027,42.823603056245965,47.37842216698886,32.345282150418846,32.30717113136334,23.97825646690601,48.653208137715175,6.449120869004872,19.932965110926993
2039,,33.743790849673196,17.209131915677062,31.178477400349813,7.148099051827302,29.9434594495075,21.391954340421613,32.125729540642546,23.551302586762404,44.207198748043815,20.161078891650554,28.02492865690877,29.688557488723184,20.564006259780903,10.016091319156764,31.538598913743904,29.82636472429347,30.331473810181343,20.045917334069777,24.045917334069777,22.769474362514956,32.7609131915677,41.187590904906564,58.88629292092424,44.83685906287398,17.391954340421613,30.21355058455307,31.126834207861542,36.56621559421891,27.134014544785046,24.124624873423542,34.214655251772065,45.16632606094081,20.725840007364447,37.916671269446745,31.841001564945223,40.937659946607745,36.15334622111755,29.416809352849114,52.504630396759644,32.80537604713246,44.79432937494246,33.632219460554175,33.15334622111755
2040,,31.842934732578478,25.127938875080545,34.58195710208965,25.18123906839731,33.24061493141857,22.023823989689767,32.27044094633158,21.050888336555275,12.760084691153452,27.27016477952683,25.10197919543404,9.034318328270274,23.99675964282426,39.50242106232164,30.492479057350636,34.34417748319985,36.28535395378808,11.002559145724014,26.136776212832544,29.185381570468557,26.67530148209518,27.848181901868728,29.841830065359474,19.9456687839455,19.061658841940528,22.210788916505564,36.23757709656632,45.593556107889164,33.31297063426309,11.296952959587585,39.3262266408911,9.62338212280217,44.30081929485409,27.711203166712693,30.564006259780903,42.45105403663812,23.74959035257295,29.66646414434318,37.5441222498389,14.494688391788635,43.112197367209795,26.19256190739206,31.420399521310863
2041,,31.650446469667678,19.713412501150692,5.702089662155942,17.7448955168922,4.307447298168093,30.64216146552517,35.351081653318595,38.628076958482914,2.8139372180797153,8.596041609131909,1.4250943569916217,32.67640614931418,15.528380741968142,33.722802172512196,9.004216146552515,10.833545061216974,35.65983614102918,40.954229954892746,35.02492865690876,26.976323299272757,28.37731749976986,34.469557212556374,23.99013163951026,29.287287121421336,33.596593942741414,25.209131915677062,38.58858510540366,42.330092976157594,27.266850777869827,15.67088281321918,31.528933075577648,42.109159532357545,40.77527386541471,31.841277731749976,35.21078891650557,23.884912086900485,44.223216422719325,39.807309214765716,29.16218355886955,31.95920095737825,35.1337383779803,43.22570192396207,40.81448955168921
2042,,24.98350363619626,8.316560802724844,17.09590352572954,26.414876185215867,14.792672374113963,19.62476295682592,26.807585381570462,40.64658013440117,28.58775660498941,16.56980576268066,24.5441222498389,18.613440117831168,15.291981957102088,17.49579305900764,14.371517996870104,23.349700819294853,33.509049065635644,17.798195710208965,48.24006259780908,33.91556660222775,32.364061493141854,15.789082205652207,42.04039399797477,26.290048789468834,15.556273589247901,24.885188253705238,32.57532909877566,57.364061493141854,28.45740587314738,24.319598637577094,46.11468286845254,25.46569087728988,27.560968424928653,39.89485409187149,31.704851330203432,47.654588971738924,45.9412501150695,31.050059836141024,40.91777593666574,19.726668507778697,48.28783945503084,33.472318880603886,38.19698057626807
2043,,19.058344840283524,19.77969253429071,23.106121697505287,27.69739482647519,29.02851882537052,24.132909877566043,21.123520206204546,46.960581791402,36.3339593114241,34.04094633158427,27.551302586762404,-1.9411028261069738,26.051716836969526,29.283144619350082,33.788253705237956,31.122691705790295,35.177648899935555,10.62559145724017,27.71147933351744,42.432274693915126,38.191181073368305,18.845144067016477,50.850115069501975,67.32815980852433,27.45574887231888,40.96306729264476,34.493031390960134,29.821393721807965,63.90092976157599,36.17599189910705,44.46127220841388,19.787425204823712,38.533075577648894,39.55710208966216,35.710650833103195,33.853152904354225,26.446083034152622,66.60984994936942,60.347767651661606,27.236472429347323,41.00366381294301,28.70347049617969,32.7802448679002
2044,,23.606259780907664,30.414600018411114,40.5308662432109,9.31324680106784,35.370137162846355,33.893197091042985,36.355224155389855,32.03625149590352,43.02023382122801,20.79930037742796,28.02713799134677,17.1652213937218,16.92523244039399,16.532523244039396,38.14837521863205,26.543017582619896,29.586928104575158,17.903691429623485,10.990407806315012,30.298333793611334,47.66342630949092,34.810070882813214,41.40824818190186,22.889606922581237,40.46403387646138,17.750418852987202,34.60625978090767,40.46292920924238,23.922470772346493,12.80068121145171,54.41736168645861,43.531694743625145,25.000902144895512,37.5562735892479,19.445530700543124,51.59189910706066,51.39250667403112,25.815318052103464,44.59162294025591,5.570910429899655,45.72998250943569,40.08016201785879,41.721145171683695
2045,,16.54881708551965,47.81669888612722,17.378422166988855,21.14947988585105,17.58637577096566,22.275964282426585,23.969419129154005,28.087066187977534,23.10998803277179,21.267403111479332,10.241167265028075,5.31462763509159,14.956715456135505,19.059173340697775,18.336444812666848,14.49662155942189,40.62448679002117,0.6750253152904335,22.237853263371072,35.487231888060386,37.76339869281045,25.50435422995489,26.126834207861542,13.16218355886955,38.464586210070884,39.226530424376314,32.001178311700265,45.87027524624873,22.016367485961517,41.524238239896896,53.62117278836417,40.42122802172512,37.93047960968425,40.106674031114785,36.09811286016754,47.39084967320262,51.75400902144896,22.049231335726773,38.10280769584829,43.82746939151247,42.552131087176654,45.57063426309491,55.05585933904077
2046,,29.586928104575158,12.78935837245696,26.42205652213937,31.58554727055141,26.442492865690873,28.252490104022826,27.889330755776484,30.86558041056798,-5.188272116358284,21.65955997422443,15.447187701371625,15.462376875632877,21.70650833103194,36.93130811009849,23.256908772898825,19.138709380465798,23.27375494798858,26.035699162294023,37.972733130811,17.509877566049887,30.09976986099604,22.563177759366653,40.13125287673754,24.921918438736995,28.490269722912636,34.31435146828684,46.52092423823989,50.657626806591175,28.11164503360029,19.19007640614931,43.96610512749701,36.47287121421338,48.73854368038295,39.00780631501427,42.63884746386817,38.957267789744996,45.044260333241276,24.02050998803277,39.300543128049334,26.995654975605262,37.34693915124735,23.346662984442602,39.03404216146553
